,Unnamed: 0,id,campaign_disc_ele,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
11579,11579,9de1e2ab0d831958a368eca08e0292e4,,12284,0,3044,2010-07-01,2016-07-01,,2010-07-01,2015-07-04,,,,,1637.33,3044,0.0,0.0,0.1646369999999999,0.087381,44.31137796,0,403.68,17.45,17.45,1,124.36,6,13.856,0,0,0,0,0,0,0,0,0
11580,11580,ff4108131ddf8a3ff3a3ea075f70574e,,3871,28977,122,2009-08-11,2016-08-11,,2013-11-20,2015-08-13,,,,,389.3,122,0.0,131.76,0.1152369999999999,0.100123,41.1052014,1,11.34,43.26,43.26,3,54.69,6,23.1,0,0,0,0,0,0,0,0,0
11581,11581,c56ba2886b237e6af0f91389d6e14865,,801058,0,84626,2013-05-28,2016-05-28,,,2015-06-02,,,,,18136.55,20132,0.0,142.65,0.1100829999999999,0.093746,40.606701,0,1870.33,-5.4,-5.4,1,1220.27,3,84.71,0,0,0,0,0,0,0,0,0
11582,11582,b6f2ca1aa030d3e35a60da50aa0f7ffa,,53899,0,5845,2003-08-08,2016-08-08,,2015-07-11,2015-08-09,,,,,3139.25,4745,0.0,131.05,0.113447,0.097105,40.606701,0,422.02,12.36,12.36,1,359.0,12,19.8,0,0,0,1,0,0,0,0,0
11583,11583,7078473cf4d813e0e5b52bd804df7630,,405534,0,35477,2010-02-12,2016-02-12,,2010-02-12,2015-02-13,,,,,717.12,453,0.0,131.43,0.120372,0.103487,40.606701,0,51.87,48.24,48.24,1,79.11,6,19.3,1,0,0,0,0,0,0,0,0
11584,11584,04a569f03e117dd452062773263bb7ec,,39403,0,0,2011-08-01,2016-08-01,2011-08-01,2013-11-06,2015-08-02,190.75,190.75,2594.9,0.0,720.21,0,0.0,143.64,0.1169099999999999,0.100572,40.606701,0,0.0,31.2,31.2,1,121.05,5,27.713,0,0,0,0,0,0,0,0,0
11585,11585,c54669591efce88086d65515aeb9655c,,15984,0,0,2011-07-04,2016-07-04,,2011-07-04,2015-07-08,,,,,2355.79,0,0.0,12.88,0.142819,0.0,44.31137796,0,0.0,16.66,16.66,1,211.47,5,13.2,0,0,0,0,0,0,0,0,0
11586,11586,1208d9fc4553d611ccb17a9ace44227d,,54688,0,6803,2011-02-16,2016-02-16,2011-02-16,2013-11-05,2015-02-18,490.76,490.76,3404.74,353.94,1982.58,3535,0.0,145.4,0.1169,0.1000149999999999,40.606701,0,353.94,29.64,29.64,1,211.2,5,19.8,0,0,0,0,0,0,0,0,0
11587,11587,ce723d51775fcb596b0df4b56c086977,,6620,0,1376,2010-03-02,2016-03-02,,2010-03-02,2015-03-09,,,,,667.82,1376,0.0,16.59,0.165794,0.087899,44.31137796,0,155.03,23.76,23.76,1,80.57,6,10.392,0,0,0,0,0,0,0,0,0
11588,11588,fe051be3bcf38c51318c8ff1bed9df29,,14382,0,2633,2013-03-12,2016-03-12,,2013-03-12,2015-03-13,,,,,2135.12,2633,0.0,9.94,0.144149,0.0,44.31137796,0,383.96,21.23,21.23,1,201.07,3,10.35,0,0,0,0,0,0,0,0,0
11589,11589,8635008b1558f61e1d7c369853eb1b9f,,2361,0,0,2009-10-15,2016-10-15,,2009-10-15,2015-10-16,,,,,354.64,0,0.0,18.04,0.146348,0.0,46.30537836,0,0.0,21.64,21.64,1,35.37,6,10.392,0,0,0,0,0,0,0,0,0
11590,11590,4629737e46253c48651933b1b24dfda5,,9040,0,1311,2013-03-25,2016-03-25,,2013-03-25,2015-03-26,,,,,901.35,1311,0.0,132.69,0.115665,0.106594,59.17346796,0,129.18,-24.02,-24.02,1,219.96,3,13.856,0,0,0,0,0,0,0,0,0
11591,11591,e3caafe8675775ab443c7d8b1a409f47,,11183,0,1000,2011-11-14,2016-11-14,,2015-09-19,2015-11-15,,,,,1635.55,1000,0.0,13.78,0.142322,0.0,44.31137796,0,143.97,4.92,4.92,1,124.08,4,10.5,0,0,0,0,0,0,0,0,0
11592,11592,18b6641865c533f0149b929c205e01d4,,210572,0,22591,2010-10-23,2016-09-12,2010-10-23,2014-09-12,2015-09-13,1463.74,1463.74,13679.95,1197.0,11402.29,13515,0.0,148.57,0.1095049999999999,0.093167,40.606701,0,1197.0,-4.81,-4.81,1,749.05,5,33.0,0,0,0,0,0,0,0,0,0
11593,11593,bcae7da4c01bde9b7b69bcec1f5aae0f,,158466,0,8630,2008-12-01,2016-11-30,,2008-12-01,2015-12-01,,,,,2949.38,1256,0.0,137.04,0.1005279999999999,0.092955,58.99595196,0,115.81,-9.24,-9.24,1,284.35,7,40.0,1,0,0,0,0,0,0,0,0
11594,11594,07eaea747060ab1ab36d380a3acd5f82,,12490,0,0,2012-07-28,2016-07-28,,2015-05-23,2015-07-29,,,,,1844.8,0,0.0,10.12,0.142822,0.0,44.31137796,0,0.0,14.52,14.52,1,157.59,4,11.5,0,0,0,0,0,0,0,0,0
11595,11595,ea818987f5ec617423866b9dab203000,,3035,0,234,2009-02-25,2016-02-25,,2009-02-25,2015-02-26,,,,,455.16,234,0.0,19.39,0.145877,0.0,44.31137796,0,34.44,33.12,33.12,1,48.91,7,13.2,0,0,0,0,0,0,0,0,0
11596,11596,9d7ea250388b181487a6c6ba11000c82,,25511,0,200,2013-04-23,2016-04-23,,2013-04-23,2015-04-24,,,,,2374.21,200,0.0,143.07,0.1169099999999999,0.100572,40.606701,0,19.14,24.18,24.18,1,336.0,3,20.0,0,0,0,0,0,0,0,0,0
11597,11597,9a2304d84428b5f70176fbfeb7a393df,,10442,0,0,2012-12-10,2016-12-10,,2015-11-01,2015-12-11,,,,,1572.08,0,0.0,18.29,0.144039,0.0,45.30837756,0,0.0,14.56,14.56,1,130.6,3,13.2,0,0,0,0,0,0,0,0,0
11598,11598,cd261475b15a323023bc88319919bf60,,398260,0,113942,2011-02-09,2016-02-09,,2011-02-09,2015-02-11,,,,,38179.27,113942,0.0,359.25,0.1134299999999999,0.0965429999999999,40.606701,0,10737.54,-0.24,-0.24,1,2184.09,5,95.0,0,0,0,0,0,0,0,0,0
11599,11599,33f1fd266aa6faa7afb7aac22e71c77f,,28464,0,2296,2010-02-04,2016-02-04,,2015-02-05,2015-02-09,,,,,2925.07,2296,0.0,131.04,0.118066,0.101176,40.606701,0,230.51,47.16,47.16,1,351.34,6,31.5,0,0,0,0,0,0,0,0,0
11600,11600,085a372690effd72403e13194574bed3,,9043,0,0,2012-01-17,2017-01-17,,2015-11-18,2016-01-18,,,,,1353.17,0,0.0,16.8,0.144152,0.0,44.31137796,0,0.0,34.68,34.68,1,132.2,4,13.856,0,0,0,0,0,0,0,0,0
11601,11601,072586dc664aaffee1f8a7711a3b1fb8,,7406,0,0,2012-10-29,2017-01-23,,2014-01-23,2016-01-24,,,,,701.93,0,0.0,130.76,0.1165089999999999,0.101397,40.9390266,0,0.0,37.44,37.44,1,105.45,3,15.001,0,0,0,0,0,0,0,0,0
11602,11602,0bb932a256b70441a6490e113bcf6ef8,,3921,0,880,2009-07-06,2016-07-06,,2009-07-06,2015-07-08,,,,,401.7,880,0.0,131.76,0.115174,0.098837,40.606701,0,89.24,22.31,22.31,1,45.14,7,16.5,0,0,0,0,0,0,0,0,0
11603,11603,76286b3b18042a5f08ee4a5aded52f9d,,423601,0,85584,2010-10-27,2016-10-25,,2010-10-27,2015-10-28,,,,,331.03,957,0.0,96.87,0.1152369999999999,0.100123,41.27136420000001,0,94.81,39.48,39.48,1,33.05,5,19.745,1,0,0,0,0,0,0,0,0
11604,11604,783d856d74b5f50b4ba8c892c79d6e19,,19742,0,678,2010-02-12,2016-10-06,,2014-10-06,2015-10-11,,,,,607.03,0,0.0,16.79,0.140621,0.0,44.31137796,0,0.0,9.919999999999993,9.919999999999993,1,44.99,6,13.2,0,0,0,0,0,0,0,0,0
11605,11605,8754eb9d11542356c758c2b04695e2a7,,2816,0,0,2012-02-21,2016-02-27,2012-02-21,2015-12-18,2015-03-09,0.0,0.0,1075.08,0.0,537.38,0,28.0,18.52,0.182936,0.0,47.30237796,0,0.0,48.6,48.6,1,48.48,4,13.85,0,0,0,0,0,0,0,0,0
11606,11606,444b4e1783fcc2b1179a01aac65f0ea9,,14878,0,0,2009-10-14,2016-10-14,,2009-10-14,2015-10-15,,,,,212.15,0,0.0,15.98,0.146348,0.0,46.30537836,0,0.0,21.64,21.64,1,20.45,6,10.392,0,0,0,0,0,0,0,0,0
11607,11607,6cbfd12544078f64bfdfff785731ab11,,21153,0,944,2010-12-22,2016-12-22,2010-12-22,2015-11-17,2015-12-23,205.92,205.92,2476.8,93.76,1285.79,944,0.0,142.82,0.111774,0.0966549999999999,40.606701,0,93.76,2.1,2.1,2,109.7,5,16.5,0,0,0,0,0,0,0,0,0
11608,11608,360f596633afba4c651baf079dd0afa8,,46597,0,2461,2011-05-13,2016-05-13,,2011-05-13,2015-06-02,,,,,538.27,0,0.0,15.97,0.1457109999999999,0.0,44.31137796,0,0.0,25.56,25.56,1,55.46,5,13.856,0,0,0,0,0,0,0,0,0
11609,11609,482055779013f848184fef0f80c8c868,,51321,0,0,2009-12-10,2016-12-10,,2015-10-30,2015-12-11,,,,,370.27,0,0.0,16.41,0.143459,0.0,46.30537836,0,0.0,33.12,33.12,1,36.15,6,13.2,0,0,0,0,0,1,0,0,0
11610,11610,050508af2b19c14788622cf3e17b22a9,,4566,0,425,2012-11-16,2016-11-16,,2015-11-02,2015-11-17,,,,,459.76,425,0.0,131.83,0.114202,0.099086,41.1052014,0,40.14,23.58,23.58,1,53.88,3,15.12,0,0,0,0,0,0,0,0,0
11611,11611,3c6b4a6bcd82110d109828a4f111bb21,,318636,0,33261,2010-05-01,2016-05-01,,2010-05-01,2015-05-02,,,,,1327.88,0,0.0,16.28,0.1457109999999999,0.0,44.31137796,0,0.0,17.22,17.22,1,139.89,6,10.392,1,0,0,0,0,0,0,0,0
11612,11612,6332717258c4a1f0bc596c67efa2779c,,43708,65280,0,2010-12-10,2016-12-10,,2014-11-17,2015-12-11,,,,,4486.51,0,0.0,117.18,0.1165089999999999,0.101397,40.606701,1,0.0,1.36,1.36,3,616.16,5,31.5,0,0,0,0,0,0,0,0,0
11613,11613,6a80819cda06292fa636a742a017d46f,,10135,14967,0,2013-07-10,2016-07-10,,,2015-07-12,,,,,1497.24,0,0.0,13.8,0.143166,0.0,44.31137796,1,0.0,16.87,16.87,2,129.12,3,13.337,0,0,0,0,0,0,0,0,0
11614,11614,f43e6f0389fe1ecc355c606b1fb4c3c1,,19510,0,3377,2011-10-24,2016-10-24,,2011-10-24,2015-10-25,,,,,2885.1,3377,0.0,0.0,0.1446309999999999,0.0,44.31137796,0,494.45,9.2,9.2,1,235.63,4,13.856,0,0,0,0,0,0,0,0,0
11615,11615,611cffe5f809d78f69cfb0afa2837e35,,8253,0,0,2013-06-06,2016-06-06,,,2015-06-23,,,,,936.93,0,0.0,23.53,0.1457109999999999,0.0,44.31137796,0,0.0,33.12,33.12,2,85.26,3,13.2,0,0,0,0,0,0,0,0,0
11616,11616,a7b53e7d8608206d2b6c2fdaaa675d03,,20061,0,0,2011-03-31,2016-03-31,,2011-03-31,2015-04-01,,,,,2979.74,0,0.0,18.37,0.144149,0.0,44.31137796,0,0.0,25.72,25.72,1,279.61,5,12.5,0,0,0,0,0,0,0,0,0
11617,11617,558b5f8ecddc66cac9833ef126477db5,,32144,0,0,2009-10-14,2016-10-14,2009-10-14,2009-10-14,2015-10-15,0.0,0.0,848.31,0.0,360.76,0,0.0,16.43,0.146348,0.0,46.30537836,0,0.0,28.76,28.76,1,36.64,6,13.85,0,0,0,0,0,0,0,1,0
11618,11618,1f415fb7364983244376f93cc5d2154a,,3570,0,667,2009-11-09,2016-11-09,,2015-09-19,2015-11-10,,,,,527.76,667,0.0,16.25,0.142881,0.0,45.80687796,0,96.06,21.72,21.72,1,41.31,6,13.15,0,0,0,0,0,0,0,0,0
11619,11619,bbe24489f315fa6725505e0b00f5b82f,,7384,0,674,2013-05-03,2016-05-02,2012-01-05,2013-05-03,2015-05-03,155.08,155.08,1687.11,97.32,1101.35,674,0.0,15.87,0.143166,0.0,44.31137796,0,97.32,24.42,24.42,1,124.66,3,13.2,0,0,0,0,0,0,0,0,0
11620,11620,0ae264698cff77e0b05ee0318046c96e,,4593,0,311,2012-06-22,2016-06-22,2012-06-22,2012-06-22,2015-06-23,194.77,194.77,992.99,45.85,306.62,311,0.0,17.76,0.1457109999999999,0.0,44.31137796,0,45.85,22.52,22.52,1,31.35,4,13.856,0,0,0,0,0,0,0,0,0
11621,11621,fc7bfac121ec7ea92f4ed3e11a028ab6,,74470,0,5256,2010-09-16,2016-03-21,,2010-09-16,2015-03-23,,,,,397.4,277,0.0,132.15,0.1169,0.1000149999999999,40.606701,0,27.3,40.88,40.88,1,44.27,5,18.0,0,0,0,0,0,0,0,0,0
11622,11622,8d32dbbbde73672a537912517b55007b,,4744,9596,279,2009-12-11,2016-05-04,,2015-05-04,2014-12-17,,,,,315.8,0,30.0,15.15,0.19923,0.0,45.80687796,1,0.0,30.72,30.72,3,23.2,6,10.35,0,0,0,0,0,0,0,0,0
11623,11623,e73df2ebab9aa14951af6c46022f17b0,,326401,0,43593,2010-05-10,2016-05-10,,2010-05-10,2015-05-11,,,,,2932.82,5801,0.0,131.77,0.115174,0.098837,40.606701,0,573.89,35.04,35.04,1,335.34,6,33.0,1,0,0,0,0,0,0,0,0
11624,11624,0f20e2e33b955f47f2740c8f1b90fb59,,3803,0,428,2012-07-04,2016-07-04,,2012-07-04,2015-07-09,,,,,380.49,428,0.0,126.64,0.1128599999999999,0.096521,40.606701,0,42.11,30.04,30.04,1,37.12,4,22.21,0,0,0,0,0,0,0,0,0
11625,11625,6bcd3b5e0c81603a554169a05c40469b,,2877,0,0,2010-11-29,2016-11-29,,2010-11-29,2015-11-30,,,,,434.0,0,0.0,17.27,0.147506,0.0,46.30537836,0,0.0,27.99,27.99,1,41.47,5,13.8,0,0,0,0,0,0,0,0,0
11626,11626,ccc9756427ea24844e43ccc9bc32b8ae,,3775,0,480,2011-12-01,2016-12-01,2011-12-01,2015-11-01,2015-12-02,121.16,121.16,1000.15,69.29,559.3,480,0.0,20.38,0.14346,0.0,46.30537836,0,69.29,20.54,20.54,1,34.45,4,10.392,0,0,0,0,0,0,0,0,0
11627,11627,9a1c8a0bbf4805a29e7b2d1e379156ce,,0,849,0,2012-12-27,2016-12-30,,2012-12-27,2015-12-31,,,,,0.0,0,,129.26,,,,1,0.0,83.26,83.26,3,0.0,3,40.0,0,0,0,0,0,0,0,0,0
11628,11628,b68bf2a662d1c927b715e4997938ea75,,616,0,0,2012-11-14,2016-11-14,,2012-11-14,2015-11-17,,,,,93.07,0,0.0,13.62,0.147506,0.0,46.30537836,0,0.0,28.02,28.02,1,11.06,3,13.856,0,0,0,0,0,0,0,0,0
11629,11629,8cb2bab126866a2caa973fdedb42f006,,17675,7316,0,2010-03-29,2016-03-29,,2010-03-29,2015-03-30,,,,,2626.9,0,0.0,0.0,0.144149,0.0,44.31137796,1,0.0,30.86,30.86,2,296.17,6,15.0,0,0,0,0,0,0,0,0,0
11630,11630,f17bbeb8b9be69f6245ec071ae17034d,,128323,0,14342,2007-12-07,2016-12-07,2007-12-07,2015-11-18,2015-12-08,1437.15,1437.15,14360.23,1192.48,11377.84,13197,0.0,144.03,0.109227,0.09411,40.606701,0,1192.48,-8.22,-8.22,1,705.45,8,40.0,0,0,0,0,0,0,0,0,0
11631,11631,a577534e0417a59ce057e722070740f5,,8041,0,1499,2012-08-31,2016-08-31,,2012-08-31,2015-09-01,,,,,1196.4,1499,0.0,63.47,0.144902,0.0,44.31137796,0,219.75,12.36,12.36,1,109.52,3,10.392,0,0,0,0,0,0,0,0,0
11632,11632,1db8b085cae7d5414347a317cf13a10d,,27799,0,251,2013-02-04,2016-08-24,,2015-07-20,2015-02-09,,,,,3464.56,0,30.0,79.46,0.161936,0.1363359999999999,41.1052014,0,0.0,41.1,41.1,1,161.36,3,17.320999999999998,0,0,0,0,0,0,0,0,0
11633,11633,186fadcd1cec49a597f3d33423692b79,,4457,0,0,2012-12-21,2016-06-10,,2015-06-02,2014-12-31,,,,,25.75,0,28.0,59.88,0.19923,0.0,45.80687796,0,0.0,29.04,29.04,1,2.77,3,10.392,0,0,0,0,0,0,0,0,0
11634,11634,c25d798dc7c9b8045c0d12ed0d0d36c0,,46847,0,229,2011-11-28,2016-12-18,,2015-11-16,2014-12-19,,,,,350.68,0,0.0,16.03,0.142648,0.0,44.31137796,0,0.0,21.74,21.74,1,34.23,4,10.392,0,0,0,0,0,0,0,0,0
11635,11635,f5c7117eb38b6ae5a94bab8b902545d0,,1849,12199,362,2012-03-16,2016-03-16,2012-03-16,2012-03-16,2015-03-17,169.75,169.75,898.36,53.6,279.45,362,0.0,19.88,0.146694,0.0,44.31137796,1,53.6,30.22,30.22,3,30.0,4,13.2,0,0,0,0,0,0,0,0,0
11636,11636,71e4d5712134c705711e093c38d80c87,,10056,0,0,2009-11-23,2016-11-23,,2015-09-20,2015-11-24,,,,,984.21,0,0.0,0.36,0.162461,0.083816,45.30837756,0,0.0,12.57,12.57,1,70.69,6,10.35,0,0,0,0,0,0,0,0,0
11637,11637,8b5d236ab7d880c90ef0f40892ea3f88,,183498,0,6232,2012-08-01,2016-12-31,2012-08-01,2012-08-01,2016-01-01,0.0,0.0,3488.29,0.0,2270.6,0,0.0,64.38,0.115491,0.097963,40.728885,0,0.0,0.0,0.0,1,239.66,3,17.320999999999998,1,0,0,0,0,0,0,0,0
11638,11638,ffb70452760f65e2f4976cef3fc563ff,,7620,0,752,2012-09-06,2016-09-06,,2015-08-27,2015-09-07,,,,,769.05,752,0.0,128.9,0.1151819999999999,0.098841,40.606701,0,72.33,28.25,28.25,1,87.16,3,31.5,0,0,0,0,0,0,0,0,0
11639,11639,d6cd5b17197b4903b1aaee1124bb1344,,332350,0,50608,2011-04-15,2016-04-15,,2011-04-15,2015-04-16,,,,,0.0,0,0.0,131.39,0.115174,0.098837,40.606701,0,0.0,53.92,53.92,1,0.0,5,26.4,0,1,0,0,0,0,0,0,0
11640,11640,4d4164ef0d2dea45d672548fdfb031a8,,18305,0,0,2010-10-23,2016-10-23,2010-10-23,2010-10-23,2015-10-25,0.0,0.0,2801.0,0.0,2278.74,0,0.0,28.0,0.165022,0.08638,44.31137796,0,0.0,9.2,9.2,1,145.35,5,13.856,0,0,0,0,0,0,0,0,0
11641,11641,36b6352b4656216bfdb96f01e9a94b4e,,152681,0,12886,2013-06-01,2016-10-18,,2013-10-18,2015-10-19,,,,,14559.56,12886,0.0,359.25,0.1100829999999999,0.093746,40.606701,0,1176.05,-11.16,-11.16,1,966.72,3,67.7,0,0,1,0,0,0,0,0,0
11642,11642,de1243a7ce5a8a28ab0423dc9f7a811e,,7990,2439,853,2011-07-18,2016-07-18,,2011-07-18,2015-07-19,,,,,628.38,546,0.0,17.89,0.165793,0.0885389999999999,44.31137796,1,72.83,14.64,14.64,4,48.89,5,10.392,0,0,0,0,0,0,0,0,0
11643,11643,038cf5d0116cce181a820e717ef4f9c3,,27746,16507,2139,2005-09-23,2016-09-23,,2005-09-23,2015-09-25,,,,,2676.97,2040,0.0,132.55,0.1152369999999999,0.100123,40.606701,1,198.11,9.48,9.48,3,314.83,10,19.8,0,0,0,0,0,0,0,0,0
11644,11644,db1524f79538014fc40da96f86e9bcef,,9155,0,0,2009-08-06,2016-08-06,,2009-08-06,2015-08-07,,,,,1365.12,0,0.0,16.46,0.144902,0.0,44.31137796,0,0.0,12.36,12.36,1,120.45,6,10.392,0,0,0,0,0,0,0,0,0
11645,11645,a71118c646e796b4d9830b05139fd914,,3586,0,0,2010-03-25,2016-03-25,,2014-06-28,2015-03-26,,,,,542.87,0,0.0,15.98,0.146694,0.0,44.31137796,0,0.0,23.76,23.76,1,55.64,6,10.392,0,0,0,1,0,0,0,0,0
11646,11646,fd0656cee85485e55c8d56483b87776b,,2615,0,573,2010-05-10,2016-05-10,,2010-05-10,2015-05-14,,,,,392.35,573,0.0,16.84,0.1457109999999999,0.0,44.31137796,0,84.53,19.2,19.2,1,38.63,6,10.392,0,0,0,0,0,0,0,0,0
11647,11647,bb3528f1559faa57035c18bc6d1f4c6b,,17124,0,0,2012-09-20,2016-09-20,,2012-09-20,2015-09-25,,,,,2564.28,0,0.0,18.32,0.1457109999999999,0.0,44.31137796,0,0.0,8.98,8.98,1,207.31,3,10.392,0,0,0,0,0,0,0,0,0
11648,11648,ed8f613710f62e966b3f8ec74aa30d4c,,9533,0,974,2012-08-10,2016-08-09,2011-07-01,2013-10-30,2015-08-10,202.25,202.25,2037.1,137.87,1379.58,974,0.0,9.79,0.140621,0.0,44.31137796,0,137.87,36.24,36.24,1,138.86,3,14.49,0,0,0,0,0,0,0,0,0
11649,11649,4ab2f78d752bb5ad699db829bcb73320,,34553,0,2525,2010-11-12,2016-11-12,2010-11-12,2015-05-24,2015-11-13,370.73,370.73,4850.74,245.79,3485.83,2525,0.0,147.81,0.1165089999999999,0.101397,40.606701,0,245.79,3.15,3.15,1,402.65,5,16.8,0,0,0,0,0,0,0,0,0
11650,11650,a318341254b21ee0d71130028a05fe13,,23941,0,1236,2012-06-05,2016-06-05,,2012-06-05,2015-06-23,,,,,2472.35,1236,0.0,130.66,0.115174,0.098837,40.606701,0,120.37,19.0,19.0,1,271.25,4,20.785,0,0,0,0,0,0,0,0,0
11651,11651,e377567c75b92a2934da71541493209e,,11320,0,1872,2013-04-10,2016-04-10,,2013-04-10,2015-04-12,,,,,628.86,662,0.0,16.64,0.146694,0.0,44.31137796,0,98.22,27.32,27.32,1,66.26,3,13.2,0,0,0,0,0,0,0,0,0
11652,11652,057b442dd9bdee2d0dd6ba5c40922df9,,4436,0,1379,2010-07-09,2016-07-09,,2010-07-09,2015-07-10,,,,,450.11,1379,0.0,132.68,0.1169099999999999,0.100572,40.606701,0,139.07,23.38,23.38,1,57.08,6,17.25,0,0,0,0,0,0,0,0,0
11653,11653,423700d990e34e2f27d78df23842db80,,3150,0,0,2009-09-07,2016-09-07,,2009-09-07,2015-09-08,,,,,468.32,0,0.0,20.22,0.144902,0.0,44.31137796,0,0.0,14.53,14.53,1,40.51,6,15.0,0,0,0,0,0,0,0,0,0
11654,11654,afe82215a5b3d4f716a67d0638259f88,,1595,0,347,2008-10-20,2016-05-19,,2014-05-01,2015-05-23,,,,,137.05,347,0.0,139.84,0.1001669999999999,0.091892,58.99595196,0,29.17,-0.27,-0.27,1,17.48,7,3.45,0,0,0,0,0,0,0,0,0
11655,11655,e3da1369fe0627364ca8ab22272bb8d2,,5698,0,33,2009-05-27,2016-05-27,,2014-04-23,2015-06-03,,,,,532.73,0,0.0,16.73,0.144902,0.0,44.31137796,0,0.0,24.42,24.42,2,63.1,7,13.2,0,0,0,0,0,0,0,0,0
11656,11656,9b8ab0d6c03aa7c789071093d528b0f1,,4312,0,1666,2004-07-27,2016-07-27,,2014-12-10,2015-07-29,,,,,291.48,1666,0.0,149.57,0.115174,0.098837,40.606701,0,166.18,11.54,11.54,1,177.06,12,15.001,0,0,0,0,0,0,0,0,0
11657,11657,d3951633b9f7934bfb7198a3e5011328,,45415,0,4435,2012-06-18,2016-06-16,,2015-04-12,2015-06-23,,,,,-11.5,0,0.0,139.9,0.1169099999999999,0.100572,40.606701,0,0.0,32.32,32.32,1,0.06,4,20.4,0,0,0,0,0,0,0,0,0
11658,11658,941189653cac57854f4ab2abf918bd7d,,36115,48222,2720,2012-01-18,2017-01-18,,2015-12-17,2016-01-19,,,,,3473.15,2630,0.0,129.61,0.117488,0.100598,40.606701,1,258.77,24.6,24.6,3,416.71,4,16.44,0,0,0,0,1,0,0,0,0
11659,11659,7c162ca3e5f9413a59c8b95ce2b1b7a0,,29034,0,0,2012-08-16,2016-08-16,2012-08-16,2013-10-31,2015-08-17,0.0,0.0,4739.68,0.0,4275.55,0,0.0,13.63,0.143166,0.0,44.31137796,0,0.0,14.04,14.04,1,417.64,3,13.2,0,0,0,0,0,0,0,0,0
11660,11660,3b4c2762341085dcbeee38af0b337c3a,,82125,58526,10292,2010-08-06,2016-08-05,,2015-07-10,2015-08-06,,,,,2389.95,4839,0.0,144.61,0.097493,0.089216,58.99595196,1,390.19,-1.35,-1.35,2,239.79,5,10.392,0,1,0,0,0,0,0,0,0
11661,11661,e8e635d1ee7703d1b5ce910ab2bed05f,,4797,791,657,2012-12-21,2017-01-13,,2015-06-24,2016-01-17,,,,,913.27,657,30.0,16.61,0.182936,0.0,47.30237796,1,123.56,45.6,45.6,3,72.79,3,14.0,0,0,0,0,0,0,0,0,0
11662,11662,753a0c79149d82367a1539b70cae6c37,,52830,0,4185,2010-01-20,2016-04-16,2010-01-20,2015-04-16,2015-03-29,907.45,907.45,10662.62,571.7,7603.39,4185,28.0,153.03,0.161936,0.1363359999999999,41.1052014,0,571.7,157.44,157.44,1,2450.54,6,45.0,0,0,0,0,0,0,0,0,0
11663,11663,ea02b1caabfbb751c32b12d18798b5da,,4266,0,0,2010-11-09,2016-11-09,2010-11-09,2015-09-18,2015-11-10,0.0,0.0,1147.07,0.0,634.96,0,0.0,13.62,0.142881,0.0,45.30837756,0,0.0,17.67,17.67,1,71.38,5,13.856,0,0,0,0,0,0,0,0,0
11664,11664,a02be56449c7948cce2d680cc31d8aad,,1770,0,367,2011-09-22,2016-09-22,,2015-07-12,2015-09-25,,,,,260.57,367,0.0,17.46,0.141666,0.0,44.31137796,0,52.68,13.4,13.4,1,21.27,4,13.856,0,0,0,0,0,0,0,0,0
11665,11665,614caced3c2687e9af478a9031274ff3,,12337,0,951,2012-03-01,2016-03-01,,2012-03-01,2015-03-06,,,,,1035.21,951,0.0,129.6,0.120372,0.103487,40.606701,0,100.75,71.51,71.51,1,112.94,4,31.5,0,0,0,0,0,0,0,0,0
11666,11666,6c43488c39257994f7c1e19b18c1cdf1,,5429,0,0,2011-11-21,2016-02-19,,2014-02-19,2015-02-22,,,,,791.05,0,0.0,18.42,0.146348,0.0,46.30537836,0,0.0,37.56,37.56,1,79.9,4,15.0,0,0,0,0,0,0,0,0,0
11667,11667,535d9d3cf28201b390988d3e69fc41c8,,139036,138348,21794,2011-12-14,2016-07-10,2011-12-14,2015-04-10,2015-07-12,2934.45,2934.45,18526.46,2054.09,13484.16,21794,0.0,135.34,0.1095049999999999,0.093167,40.606701,1,2054.09,-12.69,-12.69,2,983.97,4,122.0,0,0,0,0,0,0,1,0,0
11668,11668,3b393834f314357b10757b028d6f89a8,,7875,0,580,2010-11-22,2016-11-22,,2010-11-22,2015-11-23,,,,,662.7,363,0.0,18.27,0.146348,0.0,45.80687796,0,53.81,17.13,17.13,1,64.26,5,10.392,0,0,0,0,0,0,0,0,0
11669,11669,be794fa36e1776b411d96d97543e9e0b,,4412,0,653,2011-03-31,2016-03-31,,2011-03-31,2015-04-01,,,,,668.1,653,0.0,16.33,0.146694,0.0,44.31137796,0,97.03,23.76,23.76,1,73.41,5,10.392,0,0,0,0,0,0,0,0,0
